cell_name,donor_short_id,donor_long_id,study_accession,sample_accession,ENA_Accession
24475_7#235,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396835,ERR2952898
24475_7#236,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396836,ERR2952899
24475_7#237,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396837,ERR2952900
24475_7#238,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396838,ERR2952901
24475_7#239,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396839,ERR2952902
24475_7#240,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396840,ERR2952903
24475_7#242,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396842,ERR2952905
24475_7#244,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396844,ERR2952907
24475_7#245,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396845,ERR2952908
24475_7#246,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396846,ERR2952909
24475_7#247,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396847,ERR2952910
24475_7#248,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396848,ERR2952911
24475_7#249,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396849,ERR2952912
24475_7#250,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396850,ERR2952913
24475_7#251,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396851,ERR2952914
24475_7#252,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396852,ERR2952915
24475_7#253,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396853,ERR2952916
24475_7#254,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396854,ERR2952917
24475_7#255,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396855,ERR2952918
24475_7#256,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396856,ERR2952919
24475_7#257,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396857,ERR2952920
24475_7#258,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396858,ERR2952921
24475_7#259,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396859,ERR2952922
24475_7#260,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396860,ERR2952923
24475_7#261,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396861,ERR2952924
24475_7#262,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396862,ERR2952925
24475_7#263,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396863,ERR2952926
24475_7#264,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396864,ERR2952927
24475_7#268,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396876,ERR2952931
24475_7#269,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396877,ERR2952932
24475_7#270,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396878,ERR2952933
24475_7#271,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396879,ERR2952934
24475_7#272,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396880,ERR2952935
24475_7#273,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396881,ERR2952936
24475_7#274,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396882,ERR2952937
24475_7#275,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396865,ERR2952938
24475_7#276,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396866,ERR2952939
24475_7#277,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396867,ERR2952940
24475_7#278,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396868,ERR2952941
24475_7#279,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396869,ERR2952942
24475_7#28,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396628,ERR2952691
24475_7#280,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396870,ERR2952943
24475_7#281,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396871,ERR2952944
24475_7#282,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396872,ERR2952945
24475_7#283,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396883,ERR2952946
24475_7#284,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396884,ERR2952947
24475_7#285,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396885,ERR2952948
24475_7#286,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396886,ERR2952949
24475_7#287,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396887,ERR2952950
24475_7#288,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396888,ERR2952951
24475_7#29,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396629,ERR2952692
24475_7#291,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396891,ERR2952954
24475_7#292,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396892,ERR2952955
24475_7#293,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396893,ERR2952956
24475_7#294,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396894,ERR2952957
24475_7#295,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396895,ERR2952958
24475_7#296,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396896,ERR2952959
24475_7#297,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396897,ERR2952960
24475_7#298,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396898,ERR2952961
24475_7#299,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396899,ERR2952962
24475_7#30,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396630,ERR2952693
24475_7#300,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396900,ERR2952963
24475_7#301,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396901,ERR2952964
24475_7#302,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396902,ERR2952965
24475_7#303,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396903,ERR2952966
24475_7#304,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396904,ERR2952967
24475_7#305,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396905,ERR2952968
24475_7#306,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396906,ERR2952969
24475_7#307,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396907,ERR2952970
24475_7#308,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396908,ERR2952971
24475_7#309,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396909,ERR2952972
24475_7#31,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396631,ERR2952694
24475_7#310,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396910,ERR2952973
24475_7#311,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396911,ERR2952974
24475_7#315,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396915,ERR2952978
24475_7#316,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396916,ERR2952979
24475_7#317,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396917,ERR2952980
24475_7#318,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396918,ERR2952981
24475_7#319,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396919,ERR2952982
24475_7#32,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396632,ERR2952695
24475_7#320,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396920,ERR2952983
24475_7#321,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396921,ERR2952984
24475_7#322,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396922,ERR2952985
24475_7#323,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396923,ERR2952986
24475_7#324,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396924,ERR2952987
24475_7#325,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396925,ERR2952988
24475_7#326,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396926,ERR2952989
24475_7#327,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396927,ERR2952990
24475_7#328,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396928,ERR2952991
24475_7#329,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396929,ERR2952992
24475_7#33,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396633,ERR2952696
24475_7#330,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396930,ERR2952993
24475_7#331,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396931,ERR2952994
24475_7#332,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396932,ERR2952995
24475_7#333,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396933,ERR2952996
24475_7#334,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396934,ERR2952997
24475_7#335,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396935,ERR2952998
24475_7#336,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396936,ERR2952999
24475_7#34,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396634,ERR2952697
24475_7#341,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396941,ERR2953004
24475_7#342,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396942,ERR2953005
24475_7#343,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396943,ERR2953006
24475_7#344,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396944,ERR2953007
24475_7#345,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396945,ERR2953008
24475_7#346,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396946,ERR2953009
24475_7#347,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396947,ERR2953010
24475_7#348,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396948,ERR2953011
24475_7#349,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396949,ERR2953012
24475_7#35,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396635,ERR2952698
24475_7#351,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396951,ERR2953014
24475_7#352,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396952,ERR2953015
24475_7#353,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396953,ERR2953016
24475_7#354,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396954,ERR2953017
24475_7#355,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396955,ERR2953018
24475_7#356,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396956,ERR2953019
24475_7#357,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396957,ERR2953020
24475_7#358,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396958,ERR2953021
24475_7#359,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396959,ERR2953022
24475_7#36,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396636,ERR2952699
24475_7#360,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396960,ERR2953023
24475_7#365,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396965,ERR2953028
24475_7#369,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396969,ERR2953032
24475_7#37,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396637,ERR2952700
24475_7#370,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396970,ERR2953033
24475_7#373,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396973,ERR2953036
24475_7#374,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396974,ERR2953037
24475_7#375,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396975,ERR2953038
24475_7#376,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396976,ERR2953039
24475_7#377,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396977,ERR2953040
24475_7#378,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396978,ERR2953041
24475_7#379,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396979,ERR2953042
24475_7#38,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396638,ERR2952701
24475_7#380,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396980,ERR2953043
24475_7#39,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396639,ERR2952702
24475_7#4,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396604,ERR2952667
24475_7#41,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396641,ERR2952704
24475_7#43,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396643,ERR2952706
24475_7#44,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396644,ERR2952707
24475_7#45,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396645,ERR2952708
24475_7#46,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396646,ERR2952709
24475_7#47,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396647,ERR2952710
24475_7#52,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396652,ERR2952715
24475_7#53,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396653,ERR2952716
24475_7#54,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396654,ERR2952717
24475_7#55,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396655,ERR2952718
24475_7#56,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396656,ERR2952719
24475_7#57,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396657,ERR2952720
24475_7#58,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396658,ERR2952721
24475_7#59,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396659,ERR2952722
24475_7#6,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396606,ERR2952669
24475_7#60,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396660,ERR2952723
24475_7#61,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396661,ERR2952724
24475_7#62,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396662,ERR2952725
24475_7#63,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396663,ERR2952726
24475_7#64,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396664,ERR2952727
24475_7#65,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396665,ERR2952728
24475_7#66,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396666,ERR2952729
24475_7#67,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396667,ERR2952730
24475_7#68,uenn_3,HPSI0514i-uenn_3,PRJEB14362,SAMEA104396668,ERR2952731
24475_7#69,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396669,ERR2952732
24475_7#70,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396670,ERR2952733
24475_7#71,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396671,ERR2952734
24475_7#75,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396675,ERR2952738
24475_7#76,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396676,ERR2952739
24475_7#77,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396677,ERR2952740
24475_7#78,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396678,ERR2952741
24475_7#79,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396679,ERR2952742
24475_7#8,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396608,ERR2952671
24475_7#80,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396680,ERR2952743
24475_7#81,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396681,ERR2952744
24475_7#82,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396682,ERR2952745
24475_7#83,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396683,ERR2952746
24475_7#84,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396684,ERR2952747
24475_7#85,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396685,ERR2952748
24475_7#86,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396686,ERR2952749
24475_7#87,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396687,ERR2952750
24475_7#88,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396688,ERR2952751
24475_7#89,wegi_1,HPSI0114i-wegi_1,PRJEB14362,SAMEA104396689,ERR2952752
24475_7#9,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396609,ERR2952672
24475_7#90,seru_1,HPSI0414i-seru_1,PRJEB14362,SAMEA104396690,ERR2952753
24475_7#92,iezw_2,HPSI0914i-iezw_2,PRJEB14362,SAMEA104396692,ERR2952755
24475_7#93,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396693,ERR2952756
24475_7#94,zerv_8,HPSI0914i-zerv_8,PRJEB14362,SAMEA104396694,ERR2952757
24475_7#95,kolf_2,HPSI0114i-kolf_2,PRJEB14362,SAMEA104396695,ERR2952758
24722_3#101,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405961,ERR2953552
24722_3#104,iisa_3,HPSI0114i-iisa_3,PRJEB14362,SAMEA104405964,ERR2953555
24722_3#105,wuye_2,HPSI1013i-wuye_2,PRJEB14362,SAMEA104405965,ERR2953556
24722_3#106,wuye_2,HPSI1013i-wuye_2,PRJEB14362,SAMEA104405939,ERR2953557
24722_3#107,iisa_3,HPSI0114i-iisa_3,PRJEB14362,SAMEA104405940,ERR2953558
24722_3#108,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405941,ERR2953559
24722_3#110,heth_1,HPSI0214i-heth_1,PRJEB14362,SAMEA104405943,ERR2953561
24722_3#111,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405944,ERR2953562
24722_3#112,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405945,ERR2953563
24722_3#113,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405946,ERR2953564
24722_3#114,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405947,ERR2953565
24722_3#116,kucg_2,HPSI0214i-kucg_2,PRJEB14362,SAMEA104405949,ERR2953567
24722_3#117,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405950,ERR2953568
24722_3#118,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405951,ERR2953569
24722_3#123,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405970,ERR2953574
24722_3#125,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405972,ERR2953576
24722_3#126,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405973,ERR2953577
24722_3#127,heth_1,HPSI0214i-heth_1,PRJEB14362,SAMEA104405974,ERR2953578
24722_3#128,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405975,ERR2953579
24722_3#129,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405976,ERR2953580
24722_3#130,wuye_2,HPSI1013i-wuye_2,PRJEB14362,SAMEA104405977,ERR2953581
24722_3#131,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405978,ERR2953582
24722_3#132,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405979,ERR2953583
24722_3#133,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405980,ERR2953584
24722_3#134,kucg_2,HPSI0214i-kucg_2,PRJEB14362,SAMEA104405981,ERR2953585
24722_3#135,iisa_3,HPSI0114i-iisa_3,PRJEB14362,SAMEA104405982,ERR2953586
24722_3#136,kucg_2,HPSI0214i-kucg_2,PRJEB14362,SAMEA104405983,ERR2953587
24722_3#137,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405984,ERR2953588
24722_3#138,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405985,ERR2953589
24722_3#139,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405986,ERR2953590
24722_3#142,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405989,ERR2953593
24722_3#148,wuye_2,HPSI1013i-wuye_2,PRJEB14362,SAMEA104405995,ERR2953599
24722_3#149,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104405996,ERR2953600
24722_3#150,heth_1,HPSI0214i-heth_1,PRJEB14362,SAMEA104405997,ERR2953601
24722_3#151,iisa_3,HPSI0114i-iisa_3,PRJEB14362,SAMEA104405998,ERR2953602
24722_3#152,iisa_3,HPSI0114i-iisa_3,PRJEB14362,SAMEA104405999,ERR2953603
24722_3#153,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406000,ERR2953604
24722_3#154,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406001,ERR2953605
24722_3#155,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406002,ERR2953606
24722_3#156,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406003,ERR2953607
24722_3#158,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406005,ERR2953609
24722_3#160,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406007,ERR2953611
24722_3#161,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406008,ERR2953612
24722_3#162,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406009,ERR2953613
24722_3#163,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406010,ERR2953614
24722_3#165,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406012,ERR2953616
24722_3#166,iisa_3,HPSI0114i-iisa_3,PRJEB14362,SAMEA104406013,ERR2953617
24722_3#167,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406014,ERR2953618
24722_3#171,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406018,ERR2953622
24722_3#173,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406020,ERR2953624
24722_3#174,kucg_2,HPSI0214i-kucg_2,PRJEB14362,SAMEA104406021,ERR2953625
24722_3#175,kucg_2,HPSI0214i-kucg_2,PRJEB14362,SAMEA104406022,ERR2953626
24722_3#176,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406023,ERR2953627
24722_3#177,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406024,ERR2953628
24722_3#178,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406025,ERR2953629
24722_3#179,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406026,ERR2953630
24722_3#180,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406027,ERR2953631
24722_3#181,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406028,ERR2953632
24722_3#182,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406029,ERR2953633
24722_3#183,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406030,ERR2953634
24722_3#184,kucg_2,HPSI0214i-kucg_2,PRJEB14362,SAMEA104406031,ERR2953635
24722_3#185,heth_1,HPSI0214i-heth_1,PRJEB14362,SAMEA104406032,ERR2953636
24722_3#187,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406034,ERR2953638
24722_3#188,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406035,ERR2953639
24722_3#190,wuye_2,HPSI1013i-wuye_2,PRJEB14362,SAMEA104406037,ERR2953641
24722_3#191,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406038,ERR2953642
24722_3#192,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406039,ERR2953643
24722_3#196,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406043,ERR2953647
24722_3#197,wuye_2,HPSI1013i-wuye_2,PRJEB14362,SAMEA104406044,ERR2953648
24722_3#198,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406045,ERR2953649
24722_3#199,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406046,ERR2953650
24722_3#200,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406047,ERR2953651
24722_3#201,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406048,ERR2953652
24722_3#202,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406049,ERR2953653
24722_3#203,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406050,ERR2953654
24722_3#204,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406051,ERR2953655
24722_3#205,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406052,ERR2953656
24722_3#206,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406053,ERR2953657
24722_3#208,kucg_2,HPSI0214i-kucg_2,PRJEB14362,SAMEA104406055,ERR2953659
24722_3#209,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406056,ERR2953660
24722_3#210,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406057,ERR2953661
24722_3#211,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406058,ERR2953662
24722_3#212,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406059,ERR2953663
24722_3#215,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406062,ERR2953666
24722_3#216,wuye_2,HPSI1013i-wuye_2,PRJEB14362,SAMEA104406063,ERR2953667
24722_3#219,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406066,ERR2953670
24722_3#220,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406067,ERR2953671
24722_3#221,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406068,ERR2953672
24722_3#222,heth_1,HPSI0214i-heth_1,PRJEB14362,SAMEA104406069,ERR2953673
24722_3#223,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406070,ERR2953674
24722_3#224,joxm_1,HPSI0114i-joxm_1,PRJEB14362,SAMEA104406071,ERR2953675
